gene,logfc_oldko_oldwt,pval_oldko_oldwt,logfc_youngko_youngwt,pval_youngko_youngwt,logfc_youngko_oldko,pval_youngko_oldko,logfc_youngwt_oldwt,pval_youngwt_oldwt,ENTREZID
Taf5,0.026382262,0.905363346,0.033400009,0.822616273,0.867984384,2.49E-05,0.875002131,6.56E-06,226182
Taf5l,0.061543841,0.840345409,-0.155697712,0.416410988,0.947470379,0.000222717,0.730228826,0.0005557,102162
Taf6,-0.082086586,0.620177064,-0.048767589,0.692640751,0.061326692,0.589261788,0.094645689,0.330346422,21343
Taf6l,NA,NA,-0.781280807,0.038815296,NA,NA,NA,NA,225895
Taf7,0.0592473,0.782076236,0.097666711,0.491233313,0.268724939,0.057576673,0.307144351,0.017907009,24074
Taf8,NA,NA,0.24732063,0.689536565,NA,NA,NA,NA,63856
Taf9,0.242816267,0.418249756,-0.218356648,0.3025533,1.05267189,0.00023265,0.591498976,0.00497176,108143
Tagln2,0.264250919,0.157807097,0.18386422,0.130328882,0.606422395,0.000190333,0.526035695,0.000190289,21346
Tagln3,0.313173622,0.199921447,0.283989869,0.10193843,-1.171454938,1.34E-05,-1.200638691,3.00E-06,56370
Tal1,-0.717519764,0.238466812,-1.054028944,0.039366262,0.782851897,0.067864676,0.446342717,0.219235017,21349
Taldo1,0.035094127,0.809578443,-0.027585102,0.790230655,-0.232225112,0.020266343,-0.294904341,0.002323244,21351
Tango6,0.25831533,0.317087522,NA,NA,NA,NA,NA,NA,272538
Taok1,0.462335862,0.27995387,0.538995997,0.108629235,-0.516751306,0.085947887,-0.440091171,0.113567528,216965
Taok3,-0.137817089,0.480364275,-0.26614619,0.073816121,-0.149094956,0.267921786,-0.277424057,0.027359946,330177
Tap1,0.434792511,0.091178125,0.169348011,0.22707781,0.66048566,0.00034118,0.395041159,0.004624252,21354
Tap2,0.648767464,0.041362686,-0.073536715,0.646027088,-1.53803577,4.99E-07,-2.26033995,5.13E-09,21355
Tapbp,0.445083954,0.142662056,0.197178879,0.296704262,0.342841364,0.073503817,0.09493629,0.563100539,21356
Tapbpl,0.305433398,0.183275009,0.222919173,0.154679906,0.027626231,0.867508631,-0.054887993,0.687277057,213233
Tapt1,NA,NA,-0.647445362,0.030892536,NA,NA,NA,NA,231225
Tarbp1,0.229604071,0.728982506,-0.063916925,0.901697614,-3.155231896,1.28E-05,-3.448752892,1.63E-06,212728
Tardbp,-0.43710246,0.114855076,-0.304702743,0.081023585,-0.48638163,0.00734776,-0.353981913,0.019369143,230908
Tars1,0.093212781,0.533073031,0.162027638,0.127903998,0.00425386,0.970952389,0.073068718,0.413231526,110960
Tars2,0.010510933,0.957424412,-0.041407116,0.743248761,-0.455967131,0.00121867,-0.507885181,0.000189187,71807
Tars3,-0.323874632,0.192321011,-0.263318614,0.126532391,0.395653185,0.025838727,0.456209202,0.00588888,272396
Tasor,0.085161365,0.772123881,-0.070924026,0.735938944,-2.26222739,1.57E-07,-2.418312782,2.28E-08,218850
Tatdn1,0.448856965,0.176362002,0.115120259,0.624356434,-0.567504918,0.017267371,-0.901241624,0.000367426,69694
Tax1bp1,0.130343586,0.393920359,0.030098149,0.802134664,0.246669959,0.029736886,0.146424521,0.120044123,52440
Tbc1d1,0.057347522,0.799680281,0.066457683,0.670898471,0.096566534,0.502950163,0.105676695,0.39705617,57915
Tbc1d10b,NA,NA,0.311552659,0.191257303,NA,NA,NA,NA,68449
Tbc1d10c,0.47299737,0.182016543,0.210496029,0.379940311,0.066997315,0.789188653,-0.195504026,0.33906529,108995
Tbc1d13,-0.054033187,0.804725323,0.051322131,0.739168082,-1.828479739,6.94E-08,-1.72312442,2.85E-08,70296
Tbc1d15,0.192138229,0.191106605,0.095978755,0.33644217,0.339788124,0.003363474,0.243628649,0.01062137,66687
Tbc1d17,0.477784089,0.065517085,0.061191647,0.665458003,1.832711021,3.89E-08,1.416118579,8.60E-08,233204
Tbc1d2,1.176097208,0.105863894,0.102289651,0.827819411,-2.37220993,7.80E-05,-3.446017486,9.10E-07,381605
Tbc1d22b,0.52100729,0.09777234,0.346736175,0.069677162,1.656712567,9.76E-07,1.482441452,6.95E-07,381085
Tbc1d23,-0.014613024,0.971881312,-0.025625048,0.927640028,-0.020277895,0.940285028,-0.03128992,0.88769532,67581
Tbc1d24,0.32046098,0.115033389,0.327496252,0.033462121,-2.708960015,9.26E-10,-2.701924743,2.05E-10,224617
Tbc1d2b,-0.015369869,0.967283129,-0.111028909,0.622765866,-0.957074837,0.000490244,-1.052733878,7.64E-05,67016
Tbc1d5,-0.364154127,0.129917215,-0.213077078,0.150605527,-2.595767405,6.12E-09,-2.444690356,2.29E-09,72238
Tbc1d8,0.605149602,0.106761215,0.269227453,0.213944955,0.090367198,0.680479579,-0.245554952,0.188110708,54610
Tbc1d8b,0.274870178,0.219964248,0.26837645,0.096553364,-0.924352238,5.02E-05,-0.930845966,1.38E-05,245638
Tbc1d9b,0.129625378,0.434520485,0.16971456,0.150396938,0.583402179,0.00022289,0.623491361,4.10E-05,76795
Tbca,-0.722639594,0.092806862,-0.854313194,0.025259681,-0.202156066,0.3786639,-0.333829665,0.102296085,21371
Tbcb,0.333571828,0.198871561,0.33684692,0.077762883,0.336238627,0.061878477,0.33951372,0.034954165,66411
Tbcc,-0.046475193,0.825585851,-0.078430165,0.571160277,0.301712989,0.029925695,0.269758017,0.026817032,72726
Tbcd,0.033105025,0.809578443,0.048757772,0.602044329,0.066132593,0.448136143,0.08178534,0.280593213,108903
Tbce,0.147790309,0.303489439,0.15443511,0.132291111,0.057371684,0.567613343,0.064016485,0.45828372,70430
Tbcel,0.340467768,0.380173077,-0.26008695,0.346290662,-3.839679242,3.81E-08,-4.44023396,2.90E-09,272589
Tbck,0.314731273,0.104516329,0.301201373,0.033532144,-1.042782785,1.05E-06,-1.056312686,2.49E-07,271981
Tbk1,-0.032626267,0.914699722,0.434956285,0.04335775,1.565125549,2.49E-06,2.032708101,6.70E-08,56480
Tbl1x,0.273939182,0.245634222,0.132384592,0.425171123,0.425641662,0.01601695,0.284087072,0.053292609,21372
Tbl1xr1,0.22464943,0.174650782,0.227376562,0.063549223,0.293607659,0.014171439,0.296334792,0.006249782,81004
Tbl2,0.214723207,0.249310402,0.157764088,0.223688714,0.315437587,0.021914528,0.258478468,0.029350209,27368
Tbl3,-0.077380801,0.706958591,-0.300451913,0.056388701,1.079203898,5.94E-06,0.856132786,1.24E-05,213773
Tbp,NA,NA,-0.35693542,0.349721718,NA,NA,NA,NA,21374
Tbrg4,0.074070125,0.675230962,-0.035542609,0.788931238,0.463605891,0.00148976,0.353993157,0.003531972,21379
Tbxas1,-0.299086507,0.198871561,0.093523099,0.571927498,-1.05919795,2.09E-05,-0.666588344,0.00028208,21391
Tcea1,-0.07003353,0.589997378,-0.150348945,0.107221426,-0.030255429,0.744068462,-0.110570844,0.155048738,21399
Tcerg1,-0.186212938,0.262572568,-0.214855791,0.083118897,0.578102788,0.000221276,0.549459935,0.000107414,56070
Tcf20,NA,NA,-0.683226907,0.295323972,NA,NA,NA,NA,21411
Tcf3,-0.972389208,0.287495049,-0.868798892,0.174318002,-0.537511944,0.391378824,-0.433921628,0.428619411,21423
Tchp,0.196714926,0.633271451,NA,NA,NA,NA,NA,NA,77832
Tcirg1,0.714174534,0.09650204,0.370935495,0.124797498,0.034649831,0.890023268,-0.308589208,0.131535137,27060
Tcn2,0.169352526,0.447887379,0.180421626,0.251166612,0.016404323,0.923723902,0.027473424,0.844930948,21452
Tcof1,-0.0477196,0.810815278,-0.270539676,0.059313246,0.378954762,0.007946553,0.156134686,0.159350148,21453
Tcp1,-0.141387041,0.404466333,-0.297919894,0.039601914,-0.111661878,0.341824851,-0.268194731,0.016983238,21454
Tcp11l2,0.258601285,0.203741994,0.234927581,0.104614973,-0.473712292,0.00338739,-0.497385996,0.000945236,216198
Tdp1,0.291765011,0.144213213,0.035745167,0.796861036,-1.908382333,1.77E-08,-2.164402178,1.66E-09,104884
Tdrd3,0.063337138,0.777904628,0.030257247,0.856818699,0.076068154,0.601567855,0.042988264,0.736877269,219249
Tdrd7,-0.021618977,0.941196934,0.229397907,0.17565873,-1.078131347,3.10E-05,-0.827114464,8.41E-05,100121
Tecpr1,0.078515208,0.784136519,NA,NA,NA,NA,NA,NA,70381
Tecr,0.102801734,0.782076236,-0.033663157,0.904143405,-0.411606505,0.08866812,-0.548071396,0.015445411,106529
Telo2,-0.004570084,0.984379379,NA,NA,NA,NA,NA,NA,71718
Tent4b,0.378224048,0.347947024,0.411112386,0.152624863,0.671845256,0.025482752,0.704733593,0.009999817,214627
Tent5a,0.435996047,0.218758342,NA,NA,NA,NA,NA,NA,212943
Terf1,0.058498273,0.804029914,-0.03912378,0.818249405,1.891808655,9.81E-08,1.794186602,3.78E-08,21749
Terf2,0.100828072,0.725683101,0.203475178,0.29302332,-1.773457499,1.35E-06,-1.670810393,6.19E-07,21750
Terf2ip,0.089026619,0.529491939,0.006924769,0.951275994,0.403147923,0.000981714,0.321046074,0.00182179,57321
Tes,0.038234797,0.924958956,0.239658629,0.319150131,0.677074556,0.010388995,0.878498388,0.000811074,21753
Tet3,0.127423534,0.75340488,NA,NA,NA,NA,NA,NA,194388
Tex10,0.001951346,0.991917242,-0.164199208,0.158087155,0.158106113,0.168429362,-0.008044441,0.939382257,269536
Tex2,0.17153095,0.668816261,0.269889198,0.323783015,1.517794719,9.38E-05,1.616152966,1.65E-05,21763
Tex264,-0.130220356,0.519293792,-0.087731976,0.548660777,0.454227126,0.00481488,0.496715506,0.001065805,21767
Tex30,-0.010848507,0.965776059,0.106427752,0.465374264,0.058349456,0.688826609,0.175625715,0.157611225,75623
Tf,-0.366651272,0.185044309,-0.31587877,0.105277214,0.597808306,0.005076245,0.648580808,0.001199485,14066
Tfam,-0.472162318,0.205879386,-0.456520997,0.091105037,-0.654801479,0.01698078,-0.639160157,0.009284896,21780
Tfdp1,0.127024045,0.52456683,-0.126695496,0.36549344,0.5924665,0.000732912,0.338746959,0.010910485,21781
Tfeb,0.190698699,0.509063444,0.17907274,0.376460492,3.540398985,6.33E-09,3.528773026,1.54E-09,21425
Tfg,0.238358524,0.243147112,0.2150177,0.135924092,-0.183606014,0.189867272,-0.206946838,0.095034261,21787
Tfip11,-0.319040184,0.172494334,-0.129583833,0.404135646,-1.969120058,8.22E-08,-1.779663706,4.77E-08,54723
Tfpt,-1.20710937,0.157108928,NA,NA,NA,NA,2.366140798,0.007834688,69714
Tfrc,-1.03050059,0.119083941,-0.981375659,0.039657499,0.349260073,0.370956143,0.398385004,0.24345093,22042
Tgfb1,0.100382371,0.688284865,-0.133227588,0.438236035,0.018320632,0.920733089,-0.215289328,0.143439751,21803
Tgfbi,0.372449599,0.326921296,0.152042523,0.591391445,0.703657727,0.015382239,0.483250651,0.04604049,21810
Tgm1,0.580149046,0.343413054,0.699826259,0.116023272,0.686050447,0.112264177,0.80572766,0.039598022,21816
Tgm2,-0.131533853,0.605064094,-0.061201379,0.751173184,0.314227236,0.077271034,0.38455971,0.019098801,21817
Tgoln1,0.4143884,0.155833255,0.173981539,0.350012156,-0.382129399,0.045517585,-0.622536259,0.001486104,22134
Tgs1,-0.008437083,0.971539482,0.105299696,0.449643161,-1.112953582,3.95E-06,-0.999216803,2.81E-06,116940
Tgtp1,0.614123189,0.310599515,0.015875979,0.975935336,1.761912372,0.000907786,1.163665162,0.005618958,21822
Tha1,NA,NA,-0.108859173,0.704288027,NA,NA,NA,NA,71776
Thada,0.345307053,0.150172469,0.3448345,0.047966369,-1.419787457,1.13E-06,-1.42026001,3.00E-07,240174
Them6,-0.204174552,0.381537384,-0.121021114,0.471871104,-0.281725709,0.090187848,-0.198572271,0.164931921,223626
Themis2,0.208157348,0.382102563,0.10777149,0.53821679,0.64462902,0.001590918,0.544243163,0.001964772,230787
Thoc1,-0.278816749,0.142662056,-0.174862763,0.144211761,-0.034107126,0.782793613,0.06984686,0.492170363,225160
Thoc2,-0.128287712,0.348136124,-0.066369315,0.503408949,-1.100783796,2.17E-07,-1.038865399,8.80E-08,331401
Thoc3,-0.115734076,0.589176581,0.035319386,0.833227065,2.477729125,8.57E-09,2.628782587,1.38E-09,73666
Thoc5,-0.124221721,0.426065845,-0.092138,0.407376727,-1.282115936,1.79E-07,-1.250032215,5.55E-08,107829
Thoc6,0.002972655,0.984218527,-0.04327378,0.689536565,0.702029612,1.35E-05,0.655783177,6.82E-06,386612
Thoc7,-0.231655453,0.223124832,-0.188806302,0.152222395,-0.273224941,0.042857131,-0.230375791,0.049702952,66231
Thop1,0.032619327,0.814500157,-0.011494192,0.911664401,0.016124608,0.864813267,-0.027988912,0.72015193,50492
Thrap3,-0.248349562,0.165909305,-0.207967146,0.090664333,0.081649277,0.47523843,0.122031693,0.22048557,230753
Thumpd1,-0.143857947,0.352140082,-0.123619537,0.258275381,0.182682814,0.095948511,0.202921223,0.040343618,233802
Thumpd2,0.433253508,0.119021604,-0.100391376,0.563961286,-2.604177152,1.49E-08,-3.137822037,8.86E-10,72167
Thumpd3,-0.34342953,0.186429504,-0.322548814,0.085484107,0.198856452,0.251675626,0.219737168,0.150103215,14911
Thy1,-0.225089665,0.689995807,-0.151622318,0.716327318,0.164265561,0.670948473,0.237732908,0.468585022,21838
Thyn1,0.159224307,0.376476854,0.224685158,0.093942937,0.041234844,0.754156085,0.106695695,0.32689518,77862
Tia1,0.00748946,0.965006721,-0.042377034,0.682113891,0.042437769,0.661919715,-0.007428725,0.932777325,21841
Tial1,0.003189516,0.98189849,-0.01066387,0.92356736,0.113697116,0.220232194,0.09984373,0.217151176,21843
Ticrr,NA,NA,0.470414732,0.055360259,NA,NA,NA,NA,77011
Tifa,-0.315211806,0.303326775,-0.24497804,0.252804681,-0.442052329,0.045235716,-0.371818563,0.052948725,211550
Tigar,0.362075591,0.182016543,0.330527338,0.08929871,0.791946093,0.000657533,0.76039784,0.000312817,319801
Timeless,0.013983739,0.955560822,-0.061973679,0.692143672,-0.293165324,0.047954052,-0.369122742,0.008232478,21853
Timm10,-0.002973414,0.988995417,0.03408323,0.827745914,1.152482341,3.18E-06,1.189538984,6.62E-07,30059
Timm13,-0.327907445,0.097125799,-0.256763776,0.043771621,0.149965143,0.165329261,0.221108812,0.027330726,30055
Timm17a,NA,NA,-0.196824068,0.518278227,-0.286869075,0.308602673,NA,NA,21854
Timm17b,0.279252006,0.267357278,0.088900923,0.633317045,3.4966484,2.35E-09,3.306297318,8.83E-10,21855
Timm21,-0.313678151,0.167438953,-0.249674383,0.103791971,-0.37047853,0.018724162,-0.306474761,0.024170246,67105
Timm22,-0.013472007,0.965356928,0.173988168,0.320077523,0.828765259,0.000328206,1.016225434,1.93E-05,56322
Timm23,-0.1705607,0.691054181,-0.007059322,0.983569274,1.358090186,0.000365711,1.521591564,4.79E-05,53600
Timm44,-0.230026992,0.222773858,-0.317276973,0.040754217,-0.725664727,8.84E-05,-0.812914708,1.01E-05,21856
Timm50,0.09911205,0.776538229,-0.560115441,0.039601914,2.247434662,6.93E-07,1.588207171,3.83E-06,66525
Timm8a1,-0.144821535,0.463553975,NA,NA,NA,NA,NA,NA,30058
Timm8b,-0.394225685,0.168427139,-0.301769581,0.115227512,-0.974346466,0.000149003,-0.881890361,0.000107317,30057
Timm9,-0.087670587,0.670702044,-0.011725828,0.942087409,0.644504715,0.000417981,0.720449475,5.65E-05,30056
Timmdc1,NA,NA,-0.209858384,0.430078561,NA,NA,NA,NA,76916
Timp2,0.171615062,0.725772118,0.3382176,0.304623844,1.01230984,0.006391272,1.178912378,0.000954127,21858
Timp3,-0.638476158,0.293726154,0.068503653,0.890021912,-0.799033881,0.064294913,-0.09205407,0.807086258,21859
Tinagl1,0.453311697,0.255761455,0.189890098,0.505101737,0.33956693,0.215388337,0.076145332,0.755440625,94242
Tipin,-0.253274867,0.519395843,-0.465227133,0.104118958,-2.479475359,1.54E-06,-2.691427626,2.04E-07,66131
Tiprl,0.030210695,0.942114808,-0.150242929,0.550008364,2.63169247,3.23E-07,2.451238847,1.54E-07,226591
Tjp1,-0.330400282,0.434520485,-0.435894134,0.147480693,2.804381336,1.08E-06,2.698887484,4.05E-07,21872
Tjp3,0.749926963,0.298886003,NA,NA,NA,NA,NA,NA,27375
Tk1,-0.739616654,0.197911999,-0.926218364,0.04335775,1.54570028,0.001244588,1.35909857,0.00116078,21877
Tkfc,0.380520771,0.118339623,0.236378511,0.113497451,-0.134020508,0.344010295,-0.278162768,0.034452381,225913
Tkt,0.161590458,0.287709168,0.081877673,0.446430396,-0.006064336,0.958567403,-0.085777121,0.345000131,21881
Tlcd4,-1.11401266,0.223569636,-1.023459741,0.115227512,-2.223254286,0.002705616,-2.132701367,0.001394348,99887
Tle3,0.31785141,0.123714933,0.184198924,0.14652116,-2.736111454,1.19E-09,-2.86976394,2.02E-10,21887
Tle4,0.249844545,0.368009913,NA,NA,NA,NA,NA,NA,21888
Tlk2,-0.306587972,0.172316895,NA,NA,NA,NA,4.683577808,1.02E-06,24086
Tln1,-0.315218142,0.065517085,-0.092595507,0.282818749,-0.135292487,0.11663942,0.087330149,0.238719563,21894
Tln2,-0.124825203,0.581103301,-0.164584515,0.29302332,-0.622801917,0.001196976,-0.662561229,0.000267849,70549
Tlr13,0.342980908,0.317768331,NA,NA,NA,NA,NA,NA,279572
Tlr2,0.329405713,0.272635329,0.488940265,0.044531648,-0.045341978,0.83852138,0.114192574,0.52867579,24088
Tlr7,-0.331251745,0.298886003,-0.302187699,0.175641128,-1.275742996,7.43E-05,-1.24667895,2.70E-05,170743
Tlr9,NA,NA,-0.306753913,0.273507691,NA,NA,NA,NA,81897
Tm6sf1,0.231960189,0.296981935,0.367673851,0.04335775,-0.273483453,0.080699367,-0.13776979,0.29946521,107769
Tm7sf2,0.247466829,0.563941201,0.199248057,0.516074474,-0.265384402,0.364527584,-0.313603174,0.221334638,73166
Tm7sf3,0.330755264,0.382007699,-0.437821898,0.114172474,4.502930224,8.40E-09,3.734353062,9.77E-09,67623
Tm9sf1,0.185346512,0.271908713,0.21479376,0.086180559,-1.40953724,1.43E-07,-1.380089993,4.19E-08,74140
Tm9sf2,0.225910162,0.706491311,0.350616008,0.391121617,-0.682949671,0.094044674,-0.558243825,0.114745268,68059
Tm9sf3,0.066754609,0.839760528,0.227183737,0.268995849,-1.327952803,2.73E-05,-1.167523675,2.35E-05,107358
Tm9sf4,-0.007347744,0.968646386,0.011143149,0.927640028,-0.391943395,0.001992729,-0.373452502,0.001062962,99237
Tma16,-0.029677901,0.895287135,0.029435843,0.853598197,-0.65739342,0.000328905,-0.598279675,0.000229054,66282
Tma7,0.537360091,0.563941201,0.375792507,0.578827155,0.742984152,0.243791041,0.581416568,0.29377462,66167
Tmbim6,0.316339126,0.151348533,0.328732003,0.043829639,-0.27505975,0.054427194,-0.262666873,0.038402389,110213
Tmc6,0.630724301,0.118339623,NA,NA,NA,NA,NA,NA,217353
Tmc8,-0.066706207,0.873190585,NA,NA,NA,NA,NA,NA,217356
Tmcc1,0.238615317,0.194164271,0.147186043,0.237024883,0.189964145,0.12629851,0.09853487,0.35525847,330401
Tmcc2,-0.909730738,0.142804938,-0.709887061,0.085032829,1.214204318,0.005616209,1.414047995,0.000812634,68875
Tmcc3,0.047712348,0.893819249,0.059664388,0.804641458,0.493737306,0.030044409,0.505689346,0.013854237,319880
Tmco1,0.255312355,0.245634222,0.286766517,0.081058893,0.68794701,0.000488121,0.719401172,0.000115496,68944
Tmco4,1.227657371,0.047382787,0.825353298,0.033162032,-0.024223931,0.940285028,-0.426528003,0.096010706,77056
Tmed1,0.001845406,0.994907101,0.123353487,0.539406702,2.009747141,4.66E-07,2.131255221,7.27E-08,17083
Tmed10,0.03908273,0.836997124,0.099820928,0.400721123,0.41450326,0.002787119,0.475241458,0.000391976,68581
Tmed2,0.188404021,0.371887456,0.197162814,0.186514685,0.356201561,0.024014289,0.364960354,0.01061369,56334
Tmed3,0.327970575,0.259532831,0.703593085,0.025674071,0.483460631,0.024065768,0.859083141,0.000263389,66111
Tmed4,0.022076935,0.893778276,-0.010733919,0.927640028,-0.082970647,0.399979714,-0.1157815,0.181219282,103694
Tmed5,0.101101244,0.608681014,0.056535304,0.701618622,-0.152712752,0.254734546,-0.197278692,0.097781503,73130
Tmed7,0.101716322,0.649400536,0.129839433,0.398694573,1.646812158,3.40E-07,1.674935269,7.42E-08,66676
Tmed9,-0.003335479,0.98386493,0.039943443,0.736037617,0.105279526,0.320036744,0.148558447,0.114448554,67511
Tmem104,NA,NA,-0.348903663,0.099373639,NA,NA,NA,NA,320534
Tmem106b,-0.085559974,0.809578443,0.337286596,0.144758796,-0.185333283,0.409384621,0.237513287,0.226574615,71900
Tmem109,-0.186016871,0.39630423,-0.223629032,0.153019308,-0.28626689,0.068968429,-0.323879051,0.023895029,68539
Tmem120a,0.643513581,0.34749384,0.439634417,0.403229531,3.010850629,8.45E-05,2.806971465,3.12E-05,215210
Tmem128,0.440742506,0.317479803,NA,NA,NA,NA,NA,NA,66309
Tmem131,0.341783697,0.119021604,0.319436892,0.041419207,-0.387222943,0.008141999,-0.409569748,0.002479266,56030
Tmem143,0.019568973,0.984428219,0.601979592,0.384812231,1.463944598,0.040462648,2.046355216,0.003370143,70209
Tmem14c,NA,NA,-0.021650949,0.923468907,NA,NA,NA,NA,66154
Tmem160,NA,NA,0.489031355,0.033462121,NA,NA,NA,NA,69094
Tmem164,NA,NA,0.164092375,0.829468888,NA,NA,NA,NA,209497
Tmem165,0.462080971,0.080450699,0.409688975,0.031103923,-0.275146793,0.055630144,-0.32753879,0.013891965,21982
Tmem167a,0.484204491,0.209758782,0.35448336,0.180185044,0.224913042,0.386772794,0.095191911,0.681836045,66074
Tmem192,0.079313985,0.790931779,NA,NA,NA,NA,NA,NA,73067
Tmem201,-0.991689998,0.118942239,NA,NA,NA,NA,NA,NA,230917
Tmem205,-0.046176856,0.777073072,0.235550709,0.051313926,-0.159991945,0.12897894,0.121735621,0.182155775,235043
Tmem214,0.094659933,0.637626947,0.098735886,0.484215262,0.877578712,3.20E-05,0.881654665,8.84E-06,68796
Tmem245,0.017149759,0.930188592,-0.013552751,0.920508596,0.238694523,0.045257142,0.207992013,0.046032096,242474
Tmem251,0.390829761,0.096294415,0.22684236,0.094332945,-1.121182687,2.07E-06,-1.285170088,1.73E-07,320351
Tmem254a,0.574685197,0.280765619,0.190450086,0.629080359,-0.181471586,0.626191041,-0.565706697,0.083508687,66039
Tmem259,0.274829871,0.23362568,0.131942164,0.411356755,0.814366501,0.000184045,0.671478794,0.000276805,216157
Tmem260,0.149771,0.613744594,-0.064501753,0.773831783,3.509278085,7.22E-09,3.295005331,2.90E-09,218989
Tmem30a,0.33555735,0.168221275,0.296304424,0.080864372,0.504445812,0.005014452,0.465192886,0.003497736,69981
Tmem33,0.252433749,0.398941262,0.152977906,0.47776392,0.421663446,0.05187468,0.322207603,0.083651027,67878
Tmem38a,NA,NA,-0.125949485,0.818633082,NA,NA,NA,NA,74166
Tmem38b,0.378268819,0.276862529,0.364051003,0.139642413,1.747888431,1.10E-05,1.733670614,3.24E-06,52076
Tmem40,0.413639557,0.404912286,NA,NA,NA,NA,NA,NA,94346
Tmem41a,0.070103747,0.87386329,-0.174615082,0.540767828,-0.491049754,0.07800278,-0.735768583,0.006443024,66664
Tmem41b,0.753445262,0.160395935,0.085681009,0.823778031,-0.108653387,0.760341545,-0.77641764,0.015996152,233724
Tmem43,0.352388321,0.130484712,0.352935753,0.039601914,-0.087915751,0.534290016,-0.087368319,0.475668811,74122
Tmem63a,-0.238528024,0.439331292,NA,NA,NA,NA,NA,NA,208795
Tmem65,-0.428533899,0.168427139,-0.11749848,0.577798706,-0.514874808,0.017531215,-0.203839389,0.239554973,74868
Tmem87a,0.477863309,0.114855076,0.27979331,0.124470804,-2.195786189,1.07E-07,-2.393856187,1.28E-08,211499
Tmem97,0.215276524,0.334977937,0.249476238,0.124282371,-0.368292393,0.026851691,-0.334092679,0.022406136,69071
Tmf1,0.174032476,0.292436568,0.159027375,0.168923268,0.071133332,0.534325502,0.056128231,0.575456048,232286
Tmod1,-0.923916966,0.143397328,-0.370075425,0.349583667,-1.089235773,0.011510172,-0.535394232,0.118312231,21916
Tmod3,0.256236496,0.214257261,0.152468728,0.280389401,-0.002363664,0.987999741,-0.106131433,0.381064847,50875
Tmpo,-0.401094539,0.406045878,-0.538852251,0.124470804,-0.658880384,0.058695175,-0.796638096,0.013778483,21917
Tmpo,-0.211323112,0.413022172,-0.233734392,0.201102404,-0.14627621,0.414869357,-0.16868749,0.280593213,21917
Tmppe,0.073095671,0.687860842,-0.092179003,0.459887026,0.156782947,0.19816077,-0.008491726,0.939543381,100504715
Tmtc3,-0.335481241,0.172573343,0.325223003,0.069360155,-3.008165947,4.13E-09,-2.347461703,7.36E-09,237500
Tmub1,0.531640764,0.121435773,0.417753778,0.067394405,-0.614231358,0.007870661,-0.728118343,0.001087974,64295
Tmub2,-0.430362272,0.162019415,-0.410371787,0.061807435,0.344703483,0.082951735,0.364693967,0.040994242,72053
Tmx1,-0.167503847,0.625452861,-0.559871305,0.04335775,-0.359219525,0.125926854,-0.751586983,0.002087999,72736
Tmx2,0.019399178,0.937237578,0.01313673,0.936828237,-1.023147791,1.20E-05,-1.029410239,3.16E-06,66958
Tmx3,-0.154271031,0.480364275,-0.027273325,0.879017058,-0.252488821,0.100272179,-0.125491115,0.33876491,67988
Tmx4,0.227440518,0.340115587,0.027683221,0.887603782,0.351722262,0.043220657,0.151964966,0.292064713,52837
Tnc,0.239233696,0.461099926,NA,NA,NA,NA,NA,NA,21923
Tnfaip2,-0.028797379,0.924958956,0.068838723,0.728940893,1.473196213,3.75E-06,1.570832314,5.82E-07,21928
Tnfaip8,0.169189884,0.303489439,0.196512088,0.10193843,0.381539083,0.00404027,0.408861287,0.001003808,106869
Tnfaip8l2,0.144395455,0.804029914,0.434689416,0.244040585,-1.442362975,0.001475056,-1.152069014,0.002628742,69769
Tnfsf13b,0.310932296,0.669276929,0.06730755,0.90634979,1.862916698,0.001767644,1.619291951,0.001780108,24099
Tnks1bp1,-0.491678361,0.168221275,-0.15306886,0.51971116,-2.516939221,3.14E-07,-2.17832972,2.85E-07,228140
Tnn,-0.279924514,0.283453777,0.030964614,0.883858615,-1.735951985,9.63E-07,-1.425062856,1.47E-06,329278
Tnnc1,-1.565326263,0.131891269,-0.052914256,0.942087409,-0.423508006,0.501232043,1.088904001,0.055618549,21924
Tnnc2,-1.056199552,0.208478967,0.116834573,0.860736533,-2.104738279,0.002119405,-0.931704154,0.067825227,21925
Tnni1,-1.011664826,0.157108928,-0.202702056,0.678791215,0.300482492,0.504154914,1.109445261,0.010721604,21952
Tnni2,-1.12548358,0.140177913,0.112720617,0.832942399,-1.47077992,0.005844589,-0.232575723,0.570385783,21953
Tnnt1,NA,NA,0.101548045,0.850233124,NA,NA,NA,NA,21955
Tnnt3,-0.538962315,0.419620624,0.191270047,0.708782089,-2.309753595,0.000258865,-1.579521234,0.001513581,21957
Tnpo1,0.081422407,0.500127518,0.073116287,0.390221109,-0.314788732,0.001897147,-0.323094852,0.000585198,238799
Tnpo2,0.312688318,0.111199263,0.052915376,0.665458003,-2.246700483,2.46E-09,-2.506473425,2.41E-10,212999
Tnpo3,0.239113448,0.255761455,0.082774649,0.592008202,-0.448301911,0.006520578,-0.60464071,0.000327739,320938
Tnrc6b,-0.036064722,0.893819249,-0.039402618,0.832942399,2.032713701,1.10E-07,2.029375805,2.77E-08,213988
Tns3,-0.616482515,0.05532055,-0.19797212,0.218007499,-3.211915964,2.31E-09,-2.793405569,1.59E-09,319939
Tnxb,0.142613381,0.515194983,-0.043347654,0.798002361,2.366954111,1.58E-08,2.180993076,8.11E-09,81877
